Magic Word,Magic Power Level
HHb9'P7]?x^87(-,0
#{Mar0Xb%Z'{wn',0
"nPp|Oa%r<x[%x,|",2
})vhB_|[zdj9H}],2
j$9+'h(u]slS6+K,2
",G-kY*4d,o:zyJ<",2
[[&gH`x1VK=b<i`,1
"bV%f?s:saC?Cm""B",2
9Y^s[pwRvK=S=t*,2
"|E8&eaN';%=(d""S",0
9B0bH4O}6'k'K8},0
<0m{mTYJjCs?m$b,2
"(r%TZ<pB,|WfRdR",1
"mz/X6fJV],TS`5<",0
"_\Den[0QA""9{@vt",2
"{7i<tyn8f,Z2^=<",2
`WEH+O`(BDGzgWa,0
@lG}XY=l\tJh79:,2
"%_n~|I/v5*~E,&O",0
fCStmko#0g(CMZI,0
yM]Go'2Uio%[?>*,1
X}h0(>!\IRi[MQ.,0
;\]Op0fiAtzr+:M,2
c(aVH<.=O3o)E5M,0
Tx(i~_<!5Du|WKf,1
hi18Qng]G30=HWH,1
Qs3WDu!g=J0vg:7,2
".*{i@iyo""H+VVZx",2
K{#~{aN@|[XU5)2,0
kE)7r:s+9@KULN7,2
",`UEE"":SyA?88yV",0
!G:o)bZOP3gMIBL,0
Bih]OIg.SN+'Dbq,1
"NGA?*""<M,~b6'F:",0
CuV`@!wta8n9aJo,2
">O[LIra!lW4,)8w",1
0\&'9WoJg5yZ`q0,1
8T>Qmt-}qMWnh%M,1
~4K=:YrMUm0MOLW,0
;ALlL$mx&[@n}so,2
>Z/%AkT]A2>5o33,0
W+y:ccBBQi<DVrV,1
"O""0;f]:E[?E4CUR",0
"RGoz<B*X""IS:ONK",0
LpfbPX1~64<obfm,2
4Z3V6(yVM:G)PzE,0
#elX]4afN-4N&ms,1
"t?j4E""8G4ly.7~V",1
i7}k{Do3dR.cK=N,2
",T""13T;xQ7!*-s_",0
WpWU`D?S:8e?-jQ,0
"Za)(YQb""h[e""^X2",1
SMeU>&fr!\H3b^%,1
foXpA6(<$4TPj[F,2
%9H>W$Fk2PS:%95,0
AKp[x`q@j=V4?14,2
HB[*^pMIQaHX4>S,0
R_(T]=2\5Y0G!y|,0
&aEy5ZOW:H=#B`',0
@L0#n~}N1-/bfp>,1
8yP]zIt$8<:u<|o,2
KB$(lbMeGdZ?|'X,1
"j,dvJuRV.aqpc1Q",2
[}|Rre$J3gKdi87,2
H\[.O+|.y0jb_:A,0
`9i%lo||%+]^ea{,2
"ml""9jx81$[z""yT~",2
rL\wG&oK$f+3#x>,1
ih&u$RClingd^f\,2
uhwJ:fbMgvU9NN],2
4L`7_=Mj9\j`Gz@,2
tH~s1#GVe*AK`[2,0
AC@Qp}=00WG_M]D,0
BPfa!j:Avo2)KDm,2
^Bv$+CF4UvP^Vqa,2
"^x""0%z!d$id$Y4]",2
fqy5B^:^.Giu3k+,2
_vYH<P{Z-?1~Q\l,0
7om^_Iuxi9C[fHA,2
B_f=yHbUo)s?Y.t,2
6bEBQ22*Z]Z8Rur,1
"\f,/q)CXl<l7R*>",1
"[2},GM$SB8Xul09",1
"aFTcHv4d57rDQ,)",2
",1Efo(5%%0nYOev",2
I4xRw.]r7p>UhkS,2
AM{Ab+KGp{i}\l*,1
"lVYO#M',[/KIR,x",0
OCWn0jnu8IxpEhK,2
Be_N\8hdE3D70Z.,1
0.&%]xCk2aj^S_X,1
D{fKQ_lq|7r3(e<,2
2)MyfIRY|\rQ|fw,1
./5+:E'FWh[~Q+6,0
6hyExXAyt>v~`N|,2
7t#Jy$2uN`JH}je,1
"1W0WPDV""`Vm)V}+",0
\_:JUGYe0dS2PqZ,0
^HI0lsKv?cBVOVZ,1
E;gRd+Bbj~tGQ4',1
lDC\R7WBMoeu3}~,1
*1Nkv5])40(4gat,2
"&\q``{4i""5j)Fc*",1
}EAX?fnD&L?e<r`,1
)hSoB+9|czgzn!6,2
A)).;)!op/H=deV,1
1cFhDI8<Hu.2.;),1
"BoT5MY8%PSP,V3*",0
]w(M{R$Nje3DHEP,1
=y!\E'r5MOPgHpJ,1
"nv]/dZ}n,KuRX*t",2
"],W4Se9}YMsElE(",0
Jgg}7:0).lX7X/|,1
=>S1.$PFb2DJT-Z,0
SuW[:umsl4lq~&E,2
+s<^Us-JVGN$<~2,0
a&LHrUV=p4lld*Q,2
"[HtW}#~aes.]ez,",1
5Mq!W}dlgAA{dXW,1
(N@!'ma6'e+)u|],2
O}SXq9&OW\xrGoI,1
I_;!PqZ9z5`F6->,0
KF/oGH3kI}brLv6,2
S@me?twD@a9J!:.,2
eJ')T]iTA+j0F8-,0
H2K}x*^<g:mWQO!,0
\6N2'6g!M_+djvs,2
bJhyV3ok(c@d`2R,2
=?t;@H%.Of?k%ts,2
wp|Jx?3P~R{A=~T,0
RHlHH0ju`=G+5e:,1
"(O""4%ga%I""pi5!c",2
qvondTtO$7.RwDY,2
glo%\U1-ptQOD<l,2
U?[7|}rLbg_;V~p,1
RlzRjK&JwLFCh$\,2
GX=&V{s+ucud]#p,0
H!z-*Qfvx._WzWY,1
mUlKI_A#(3*^<y_,0
$?e_-pKe5|uE!(x,2
mN@c.*ZSw|xGG#@,1
z'9?+B>T_a]56@P,1
"4o#@9""SUjD<nf.{",1
y{D4p1i{Y0yH.^8,1
"&a$9PK~8X""@d]F{",2
/.2Niym3(uj.r@L,2
$uB|b+%2<7Z]Nl/,1
"Ob\Q19GGX=""{@}+",0
}]I;[Wq]uqEP*Vi,1
!(^Qj?O:7QxWMA\,0
@+TSOJ\+Ahjvz%h,2
0[;+X<%@RaVCfAB,0
xs-+#>rq(=b+F[D,0
BWl&7rper!c+<*m,2
-Ze55l!ng:<'`O:,1
PBNZ!<3s5Jom`:j,1
?QIo&'F&(S$1HQ*,0
"0d@,>'\ob$o7=.m",2
$>tn.i@B2o}!)F(,2
";GoVV,'1''Lr-WZ",0
/r4\EH*F^s>2[RS,0
i{-4&Zj'JgrLo]W,2
g'3:E~XoAStK^:#,0
"~aauay""-<l;r83+",2
$C6HMfYK?FAtI};,0
~}N3X<Vk5eAQul?,1
"BFox%{yG"":Y3gvL",1
@vD2Ji;*k%MW^@O,2
.sfD|cW6)LWEyT&,1
]xym/SEfnX#)=sa,1
;uAL2n{\uvh_>KN,2
>o>fv$jhgL]+G~v,2
tRFx:5J/E6SqjG|,1
"wUXk`""&YU`=C?K""",0
<.EOb(f2zdE[]D%,1
"(}/ye@yf,JMbDD6",2
xHB@7_.$K!?pXl5,2
9jXu(5e2`2X@@\/,2
XI@Yhi!.k>R4i-^,2
&IS!Xu?vNq{zo=^,1
"t1_>n#(Tw2$j\,z",1
"mvYX=E,OP""S.CdQ",0
Y;jVOYTfb_9]~6H,0
nQ/kZkq[m{r9B*B,2
P92Z0Y<3E!lU`%W,0
^x4AyDJ{?)VHm`>,0
"3A)4C>},P=b}1M$",0
SAO`='5D}=n'.9],0
YB#cTS<p3-9jX$g,0
5$)XL:S/*/J4=Cb,0
8I(R>1gb#~EPMs},0
1N2:'Bu^-pz?Z/{,1
se[|bQM$0_)V\-;,1
7~C.q_-3Z>?d+{v,1
"YJ#>[`m,oHP,LV|",0
o\P2$+]ZR:[y2/4,1
VZ)3[O=#U1Ksh=M,0
;$b!v3B`SmP<I>$,2
"Gc""}""&Bh2Ta4G4H",1
'}C/R*?dX4#MZ|5,0
k%fRkkU0_U>:]ZU,1
(yjFWlv>$*_y@D2,2
t@)!oeefessB;p0,2
"]{4""-PrQl\7{h@#",0
gd?{/poarug%P/b,2
i-@*KuZ]EgQ[V{e,2
"7#|Do[\{r|z)\,~",0
0kDmD:(aH8)g;4j,2
PQTYHlQ/1X}5v1Q,0
UJI}7y9K>(9'>3J,0
0m}qH{z8C)8^H3+,1
Xd1v\V<.;j?=WNX,0
hC/JJY]/GpYs|01,0
l'`8kQ//~_;u)Nx,1
"<=,['SB}z?p'sWo",1
gd:E/v:i3y~(oIs,2
"xazt~aa60!lAWP""",2
g\(-~`=Y.R52O'Z,0
j=kv.xJ]S2K2}1p,2
"V""""vgu[/{p4U+('",1
p&7E^Qjs?2LhV^a,2
/BqhQ7&ssu;T?ba,2
i2<._1h&jgD6]?@,2
"-Te""*(YgX^:&""NZ",0
o'D4H\P;4\ZyU^R,0
GKu0MK<gp{eyxg-,2
Gt|H6]isl.RIu9F,2
~/*{~2_-o5uEoKi,1
4|^+J)S5ik]BP18,0
-iR)y(VmAFAa[#6,0
E7:J>Yc1P>1?e&R,0
aRLUR{_v`at!XIn,1
dr)hr7n[]}i0U1Z,2
JZ[@OaJxSyV>}=A,1
"Xt+g6@""Xdd2WaLx",2
9_IY2%b463(xyfN,2
w~o~DvIymAPOj]?,2
"}?V,!eEAPe$,S9H",0
".1#NAgR;,""BO)+M",0
[W`k+3Xy{@@_.-9,2
"~*5I_ki=^""(vol_",2
"2~@o%fkGq}""cC*I",2
Tj`6BmOSf&*#%@N,0
s=r=t^UzsG/Hf5G,2
&g[B<n=mlWioj[6,2
=++J@&nCPm!IQGK,0
"mfU8-e1""\/E0*V/",1
{y73F*_mns^|!)9,1
KHm6WOka-$x&Q}>,2
<zxJoWKpO|aJoN=,2
",Ui&Vfdq0IFZzvS",2
OwwYojBp!iN^yE5,2
'[$~?pcyc/u/JO&,2
"8$z""klOW/HSdkt%",2
"V""{~~nt9n-]C\6W",1
?'SiY|&m7zd{U0`,1
Ic^9r?Rwh$t'CiE,2
1-?%M4~$)h&L7<E,0
[8_p(Ti_9q^(iA<,1
"q,@VSgm{MWrsp$b",2
!kc*d;A=;v$qI^b,2
\QP:)%Kyoy&Tmr\,1
{wsqHmFiyx3wO@\,2
DJZPLUPwcn#zt|E,0
PYaMz'p/>VK%D(Y,0
"x_pUQ6(a*,jMiLf",2
"LH/.QAeLqZ,)e~U",0
"W~c7^a-|-KZT,36",0
\O@Cnau/.btuDCB,2
=$=zF=#zV2[1.#{,0
&p&Nn3.[`LRX~'Q,0
"8o6!?8W~uW*BM""a",1
"?^9BQa""HpTApCz;",1
Nf^XrX4cG#)_GN4,0
8]DabB)@M}LTNqU,1
"""q1s/ch;@]?{A{!",2
"C<3p@#(I%i,""=#y",0
"q(_3+fC'vOgZ""mx",2
$[{<C8B(-]m6&WK,0
"b)mZBeO""J?(6a`r",2
fr=.Mh75@GW^={I,1
brBWkT{#quctKMx,2
XHX&-IgV(/qG+k&,0
HHE{0*|8pm&Iiv_,1
s/3e~`/$&*}QH;0,1
0L[|?-:coQ_1+l@,2
M#LKQ_L7iCtVw}3,0
R_9+h-NX~Ae.y[Z,0
y0=heG{\Vf<Yyq`,2
"Z{^""wi)mvp94cW0",2
sXN5ja}+<jH\;Ce,2
/bgSS~K~_=3ACt@,1
_@g38{0Y7[CN'\+,1
ze<&dTg#s'&b=<o,1
YK.G4stz<n'?{Er,2
FwDO<x3/T#S8b[#,0
Q(0(3?~w-tp{M:C,1
6\&Jv-L7V*VTG?h,0
"HLxO&`B\Co""&1u@",1
wVxii]FX2mu!KK0,2
"+grmC:{?v,#j`j%",1
""":F.&(||WT/WJqD",0
R[k5R0)S-E.f:b8,1
"[ot*7(zH5noC-,@",2
!1+r)3mbCwXcPu(,2
[(zW6K%?yM31J:D,0
wM%5BJ%%4s*TRRX,0
Z:a!.`I7_wGms<2,1
Mz9O.SG~{[VTp1H,0
Of%{B7$49wT7q.=,2
pf(#q-skm{VDi8e,2
V2j!tf/:Z/crTh~,2
"L""]'|R8*t>.cE,#",0
i}O<F/|3A7UPv<n,0
"paNh/gM2TWS4!"":",1
2Nsx7I7i&=TC;M1,1
q6/:)a|0Yzjzb{',2
"hk!_lo$'k`,CxTd",2
'hwvrHC)AsV:7+h,2
-c&m9aFD^(R]5_9,1
"{ss${I_=(Nq,5""S",1
gzn6=U+CjeFg~87,2
Kear^Yfve]]o6ek,2
B(%E~/yx9shMv+e,2
S2e9S-%UTN\[z%G,0
"K*z3]{CcO""gxuiv",2
tyFY4ss6t25?]rp,2
1\@e<g<)xKu/&Kw,2
"AUr2S%7GS}""fe>}",0
bQ#yN&YvT@Nt?yH,1
(ce!z`:)Sw;Kola,2
fW$=WE!NSwOgSv<,1
",=:'1iYFAh5>A)-",0
StwG%vXq*-G+I?U,1
&YFkfiR1CZa'S+q,1
GGP4=[S*p#_[3<],0
zGfCgpT/ov~qq9~,2
#68a9Xe72OsMn)*,0
%o3UQ:mEZTeS+Sa,1
$t'b#=^qM*IABsp,1
"yl=JMeki2w""/TfW",2
La!bX#g?&|n7No?,0
b?QR/yAI*r+35<I,0
kloB^$J`#ZXl`20,0
6{$+YX2hklE?&e',2
J[ust/^2?U!.hj#,0
:mB:}d~|aU#zG2^,0
\06e\ngRD>wss7],2
"?ee;YP#*t,.~ZTT",0
ln}VzQi#s^k~0[|,1
"[zewm.HWYn~_Rj,",2
p#DSw}$]7b>'2m?,0
|I%*f-Z{031{7e~,0
F>&aAKs:8Q$1#8:,0
-i~W.Y(tMLHC6DU,0
%|Jr|F{{}-RY?:v,0
"b)}T,D$b53fo0i:",2
P9fFD=47~83^Q)o,0
:k&Cqq}Hd56$@F$,2
"B71u"",3=O;X`oYx",1
`R+REg)C\T#A1UR,0
";-#HLy_""aOe{-$_",0
l{@@L}2u?-+SBAx,2
k9<Q\PvSy7{dy\$,2
J^x>RSA(d99'2ZH,0
K1kwAvOu3tL*?v&,2
pIdT]vv3]u{NQFy,2
eS.h>_sK9HVo!'_,1
"jSQ:M,K'19cBi)v",1
"9!SK""TO<0<N,{hg",0
OS?F!5gV630CZq},0
"*MXpw,'yO4PGGDA",0
K1qO_~M)e{cy;[3,1
lU*9Qdwvwz'MB]/,2
"^h;BpB8""mjs|e`w",2
"%R;&}1cF|""6c&vG",1
`NK-y<<3!S?;I0%,0
%35-A!f;<%[uGm^,1
nrb3Gp$-Kvxs}x|,2
Yk3[w:C:E-J=va5,1
MdtdLM.F{Sa3M|{,1
m$;%VxpH$nI#k|D,1
b{\P^XJB_XIP$B>,0
x@U(.naPbwayec!,2
KnZ$JLH=dd(&DH],1
:T;d|D:^>{;c0]~,0
=234$gm;E=J1F?|,1
"#""Q`T-Rsxxk\f6M",0
"^n\d?xL=JGx""Dxm",2
"""g#*wWmxY-i2bBl",1
#h[Wq;fW%K-@FX|,0
"3?owtj,KIh7OCQT",2
2RX0ixwha\dGV-:,2
xc#[1T&1^:(B\WV,0
"b8v4U2,]W1$3:h^",2
%#~[1xfCk6Mix/2,0
"xpcu>lXqv'T,*/g",2
'.5F7(Yb7!a8F@1,1
"MB,WJh>H5uCPrI3",0
"Guu""(To:w-%lBdo",2
"j^J/{MF2m@"">BX,",1
2^$@ul<llf7i<c^,2
"_z<;I;5@>U~c)y""",1
"Ay:$Mk^vL,%oQc#",1
jyG{Li$D|TuseM:,2
yY;17ySQA$qNQ-M,1
7)j}jZ_yBi3J9%K,1
">V>`A*D^:$gjKp,",1
"V+4""2c}=3syQXG~",1
"R7x""gR;qc6z{1xE",2
MXP=G^OPq3Meo/_,0
0*&QI!s+2$@8|.x,2
PP[I8efGyNh}VD9,1
"P"",oaVfvBJ9X+xS",1
\zP]T}sD*&=}9r4,1
U0Xw(.)/]ZtL+vS,0
qTcvACd_=&>TPuz,2
_5i|YOxw[E*8)XO,0
&V(fzAiUUov^C0q,2
",I!mPHGTs9xzy&F",1
Jze*).m]~#yB:8w,0
z^}^tbcw>Kz|{Yd,2
"l@t~[,[%VicLN4<",2
=5W/`A5zv.5?_w-,1
1YSA55`<]FP&Arp,0
"CMLv,ZmdtBG(a3(",1
y(&+NMmp~Y?/UkU,1
IC71I}^gZWYY_6X,0
n_+s|`.mAB=n}(M,1
Rq5L/:Kxc<bM(Wu,1
"b,-HgUeG6CRf0~Q",1
;/z>O5~&-44C4K.,0
|gc;42]K?nTHvi@,2
72>J\.ccy?(G/'8,1
$MK>i|@CV>zjQ]?,2
jYH+}H_5soN-7m7,1
U$^WC@y`)0;6*F7,1
Sp;vOJ)n*\5@1+z,2
!T>|4uJG\&\I'4m,0
)h:>$|v5.>Nsr/z,2
]2:':6st#23A7Qx,0
da6A:G@Z0iuWE(-,2
q_V>dl77pX>['85,2
V7(P=tRm?6iU9iL,1
"7VBxc:3L,0S$vKU",1
YwW/~D!*%y2ihu0,2
>eT12.ti+=wYNO{,1
"P|q\,Lak;(JOr\<",1
"JEp,V5T^""T2b)<5",0
?^;Sve7|.T.M28H,0
"""m6e~K+(O2h%$K'",1
"Q]n0,*q""$6/`Jy0",2
8.lM+Xs?f<G_0!9,1
N{QZ\>BpAVI*C(b,0
6Sgf;wn0t.@~;m6,2
{|N9L$S'h<;hb%h,2
kG1Jqe$7L)o?MPO,2
"6gzA=Y>}5Q$w|x,",2
"br|DaZt^#Y<nG_""",0
lg.$sOE->\w.Xd[,2
sk_t&?j8NWnZnX>,2
y#=46RGm`'ce;d0,0
|X@5eG\5oJ*\q|R,1
8EfObQwR;:#'p+X,0
$H[brsY!9-\z.U#,0
P'u?xTgi)#e:AdS,0
jhE{1wu*qMv_~HN,2
7*Zw!Qa!|IS(\:-,0
"#j=""IieT\L;{K""@",0
".wi\;7P""<7hsPR0",1
h/c.-1`ygs{rv<8,2
/zLeTqTU7:M;0QC,0
7lk`S!1'M>#~LvZ,0
tI7?cXBb3$uTp}_,2
"x;pS,n(3=[E*CcJ",1
"Ga'ePr""?u7SYN8o",2
UF:rRo3xr8Kc0E^,2
+CrP69D/0'.`-4!,0
BOkvq'3=F^|.v*[,1
m?Kxy;2P\R1W<hw,2
x^iPb%4d*[BdfO-,2
"kVu_EN7$Ch""r4z@",2
X]avad#B|T%*!(~,0
^iN_K7@6(UL'm.:,1
"SNh9;+Wd&Tx""8Nc",1
d'p4o^HcHj}+'S;,2
*}R%m/Yt`/u>&xF,1
Hk4ks!m/<lkabW],2
"\vxCY'qb5|V4>,7",1
GKwfD)Bk~^s]9|q,2
cVX6l@iRWgb<3ZV,2
NQuzr<Fw{LfICl},2
"Fwye@a~""BM&-HK$",2
Q@)2WkS5Lcu&$-S,2
">3""R(q]jnNXX&}a",1
J;k$z}V:nwAXy#6,1
"80""d{!W^g`,m\gz",2
"0M\,c^1OMo?""=%B",0
CetUjD0O>!S/HAF,0
.ga#&4=G$;HpC3},0
@%v9D94wND@LFgF,2
h'`V?4VlY>ROVWX,0
/>'V\6rxcHcMq%!,2
")z@,E>,=d]+S1+/",1
"XO""7JE{xr,i^k%Y",1
"z63""`3m:Vq`R#I(",0
-KXnnL<Uq>*5Xz],1
bI%Qyt>eDFyF'/<,1
e6Q$1uUXm+?EFN/,1
/cs*sOX3A)noYU!,1
"M89AyLPgvf6KQG""",1
CP)m2[a&MM(':y0,0
2F(O^u}tj3qHSFn,2
UK.sUKg~J|]B+)A,0
`5b&1Zcy>~j~i1|,2
eQb{xYveC0?Z.Qq,2
tB!b)O:+@.}qnSv,2
3sm1k{'#1d9.hNY,1
};M|g:p@qN%S(LM,1
r{S]Tn>wU):\o!U,1
D5oL|)2b8k@pM|V,2
lep%<n28Et1r;-H,2
j3X%E%9F%OMc@df,2
eH/L|/X9MS+'iU~,0
t|7PD<9J>->$9@+,1
S).wx0!Y%SI/kki,2
.3*xz_$Wkj${%@j,2
++E+'/9$L`x&=b~,1
+fLe<47C`L1V=GA,0
";^vH$WMB37sd_(,",1
)$-AJ_g6>pJD#vp,0
"X-:7""G:$QRP#|Pq",0
#?\|4=(i?*(M!MI,0
"W(5DI,R;>#$NY4U",0
"40(,RRY!@dmzNCR",1
"8,GBWtgv^wk}xL:",2
IK0*Tk(-ENex>Mk,1
5er:.%R7qBRVXn',1
QhPC8rD5G=dO_~0,0
"6DRzp`[!$2d,mpg",2
"""KE%hLv'8Wz6>'>",0
>#^T&cjGLe5i>m.,0
qgiCawC_|8}HVV.,1
:o./(1O|)}|R!zJ,0
"a;""m2|!<\#Y1l><",0
5_(ZG%!z*%:ad_<,0
"Txo2""S}54.&~Kx6",1
^)zUkQtKUhM=~V!,1
ZWK%^L#RL]r#_k',0
CsfukDE!D>6VZ:E,1
2/+:ox7pqGg~+V3,2
`I@S(|z^<3);gzL,1
9~3X+8%.{d/@Zvm,2
`+N/V>|[S9_5t9u,0
"S[iTRkf,9J1^!.o",1
8]*c'Yega/O&32M,1
zBPh}[!~&ELfHxs,1
G%uEL{~c7ga#{52,0
"K(Uaqsq|%,=8[-U",1
maQp2NmSUzqh7$q,2
})m><31IulEHg?=,1
6+JC>S[_XT1[-z!,0
"ISH0Ky\Ng""?$_r7",1
'XYXNSe`dV:-&E3,0
";/0SJ}'pMP~py),",0
RD+[sM=e.kpm[N?,1
n)$S{{9L4\Nx4S(,1
"$P3hG,6yLYDVjl;",2
Pc6dMX$bwoZsMG;,2
'frd|H.mE=k(c0?,2
}=-vNwRjQ7|D4X9,1
3HsY[!M2^;9J>s=,0
QX6:1~Vx)VYPg.m,0
"UG+9HIzNkP(-tM""",0
"#zG),RAC<;a4mH=",0
"4w[TQ,i?{B#U[(V",0
Tp]hGof^k}(<:$3,2
"L4-VJTJ%dFOH""!l",0
]?Z8ScidtZ2'M|a,2
^DwWEbyHc_2GLW#,0
05Dfd~'0q'g:~|8,2
D$jaP4Ueu8[6z5e,2
"4,BiKG.\Q}JY,|t",0
N~CIbNCcpS^AOD7,0
VV/Xklr;dvM:03l,2
"YcJLTbTQ""pF8$nI",1
c_89s:>oo?H{bP$,2
:[Uf;>_X;|!wOkn,1
oiJhQaAY2B\@6;],2
"z?(Tqv""-""[Ua0ra",2
Ub_UK9Z%kmU:'2&,0
ba`ZubS0E`l;3iE,2
2\~/rck@ND`nzva,2
"B^r[3o##,z@QglL",0
_PtP@Q#k[DK@A\+,0
*<3(7B}/0N\PW66,0
)+xv3tI@4:\S9?L,2
B_#I3rkLKe9]__l,0
"!,@?-]e?g>74}ma",2
.:&WC+qvG$/.y7^,1
k*;N'1Z3o6Za.gH,1
stzu@n{v`JsWwf1,2
"?E:6OKB[""U$vD'1",0
;B3e|n]W75P@.sv,2
FV7LM<r|@3K<Cv2,1
/B;n^5P7.NVw[6E,0
+F+&IqCX`Bl%Liq,1
h?W.Y\m<Q*|28Fn,0
@Z6]Gc-krS`*p's,2
",ch<Y~orGgqpH*m",2
n:NAWNS%968^p0g,1
7;B0PZh_BDBu8}f,0
*h?tU):&}hJ*ha4,2
"9;%:WKwpVO""{1G&",0
p].T-fcSIR`B`e*,1
K\1.3}YfU}7ajTN,1
|F0vZ*QEYoDYq?X,0
"$/Q[-S*2oGW2oI,",1
G.nj`un;r7_elU;,2
eWn]`?(lDtDecok,2
h]1+k|VqD$=u5XY,2
6yP+h;q5UHwg>};,2
t/Kh~w<ya{]ufJt,2
%mNo3hXTQ[~&=zT,1
+AWD'I~PV'mQ(__,0
"`&\[EWn$A^""zfj""",2
7r[9czZ4QPiwonJ,2
g:gH@*.D>H}5SP?,1
"g)}Q:kx""l&;+Wu0",2
hWd]0ZqcGu60?dR,2
XL-`j(C+]T8O)A&,0
H;/.Zs>byYnc__H,1
"%Mn|QM,3|:0%<vQ",0
"C`r""he""aEvQeYKY",2
!o9d%rUK#~-@{Ld,0
BLy(KN-#v^I8cer,0
"h*r3HP""K$F&i-})",1
Z{-TpS?i2O&+03Z,0
H>g!DA?B3MWf5W%,0
sCP;yVy)~;*X@a],2
[^b-CR?l~0/pCoV,1
"""_u^+k2%/8'Z=A@",1
",oxy,:B()x(3ax3",2
oq\WRV#ZTF~\DkR,0
"N)Z4S(ge-5""%Gh{",0
RO6$Y.ap!1lQOF$,2
"bq4aG+A).c,=_g-",2
u'Lu]29xBv3vYKl,2
uEXdZ0bGSD}:d=g,1
"^]u_GH8""02OdC#O",0
gP]z}6\C<#~ZfT?,0
"mOd|r%Z$2,RJp""5",2
"lM>/(D6""RMuIADf",0
~]0'VZds(j]'|G#,0
*?3^+`x*{R09.B.,0
!foM<L9U5DwBhZ^,1
*Tvy6~In]!w9%\',1
"=,6yNlYph@""N{4r",2
"r&|!k5m+SI""=bm>",2
"DN\r2zc5A#Uj4o""",0
|Fk==|UNwzCy?4\,1
'Fx:6`S'|c?{G#A,0
epqcK_aBvQ=P_VH,2
oC4Lw)'V0@ovBYM,2
"<~l;z<*,h_1V-G;",0
N&/@*1od8$]D{:*,2
Zr}R6sS!ux}02X/,1
\ax]mox=IBgny;k,2
wi+a0vhzS-0Nvq~,2
"`<,[Dx=:\""bUJ7A",0
"iN+6j4,uib2BY^-",2
xhKtk3_k^btvGPa,2
{7Otd<85&EAs*-H,1
WlCGR'Qat2C?P7d,1
"\<f,1f{Q?-7oV&*",1
=EH1$MuPpP_H;[G,0
-VX&qIJnx_:4Wqq,1
Ga`A)wzp'dAU:3p,2
LjD>Q+[3%Mo%+*-,0
EkdkS4x5>2A@Z2`,2
"C*|!P=;,-JwXTq0",0
fkXRQJ^pNMD$Pbv,2
",Q|$U.AEi#=`&@I",0
":zPuJ%2I""S)GO#i",0
2>giIlw3Z!5w6pM,2
"5fw,""m7PUH""b2Zr",2
!l^;cv[<\fc'?`|,2
l2TcV%v!PxhQI>y,2
0f/Rlz]k?2ofM^m,2
@+Ry/;i'T3$aO's,2
BFk{{){Y7iRZIMN,0
"8)?wr/\,B#ui%nP",0
kDf1Gi|::cc^Njx,2
@#qf'^=rFLlE1vK,1
O3Z[1Si(Z$2p8}-,1
8}Hafn&N4MhV:1$,2
#8dS&u>exaK@ZQw,2
uN1LPpOBD/->Scn,1
/#wOi55x$vl\W's,2
$+I]gSSFrq!=S\|,1
"V"".%d'lK_pDrGz`",1
WguESfhx2s<PiZp,2
H`w9mzUf}\*:)&E,1
";5-9,H3(!lkKfI]",1
"=|!^,?XS/7lf4x_",1
HfK&O#E*$RdO@R>,0
|d@9J#HW~=m[QuD,0
KmXaP`|wNiz:?xq,2
"E.Lq)&Jh""0>`""*R",0
"B>FO]\!wIjH$""v3",1
59_G!0ID*iGFOL4,0
e>Ll;6kd7e&aN?J,2
P+M.MiF{Qsy<R3F,0
]`MNU^73#rJDB+k,0
b(%'!y6!}8/M3H{,0
}^4vtMM[Oj{[YnE,1
lD6Xzrb[*0-+I9K,1
FmTwW?&!3{6w1%%,1
"sGioO]6QX""qa)=`",2
yN~{#h8$BP*:iLQ,0
4eLa^*TzC|wBnl\,2
/X>O>XmK&x:cRUw,1
m^`!nU8sI~jDE+O,1
"{o=)""V')%F7p]Lc",0
TT&6X$\!xfnel<$,2
.D<'+IlphW&A(9A,0
ZHFJ66U$9=P\~)x,0
5AsL_|-[{$F>1%?,0
OJIMhCEAiMPZBH4,0
"4/~dErC%,|+VWb=",0
dlQ#t22l.E8&%$1,1
"8~S%?,cKJ0*/]S|",0
w)WrTRM5bLq:Uiv,2
n-<BvT5hr>MQV`?,1
w\%8Jm+/&ah#lA',0
%=s:8'EyG_tx=`^,1
n@+kYSUUI92b2t*,2
Drfh:X\kLVF[7i[,1
"lA""u/Mn#72b3g):",0
B0z%'FTws8aFX$I,2
N!`^z]R2rckDv=U,2
}hLoE719:-Pxm_t,2
QX6%.UAg&~~@.}),0
dOG0h%!X0er#=ZH,0
"@bOg8I*[(EXdBL,",1
=8M<^]I5=2]:Fyp,0
d]+Ruz*~DC[Y[e>,1
2fCIjY+_4[{P51O,0
8lRAF'u7Lv[If`l,2
"WQ\H''q$?""rD\){",0
=B-}#BzK?b|NV{{,0
B/@c=:JpBk/jUaO,2
"_~8r18r|8,kI|]}",1
v&E$vW1C_iRqI>F,2
jQL]u&;nQr#o[*(,0
ui'XS'54J9i1Cjx,2
|IA+C:Y;0Fac$C',0
Y5q{8#&4k`8{D=k,0
"Y6uC=/j>B>+'""fD",0
",G8Pr6VA_!KA6N+",0
{rvGs1l38u(6;3D,2
"}PW.gzZK}-""$>T&",0
5=wVv!F}LY.!Y'K,0
;+`9\bm0$3]MxBI,2
"Mvdf+}&z~""SR#CU",0
ltOG$_TLTot&h]m,2
